CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
11016,64.25679672,138,15.10201187,276,127.52,0.503895834,0.118428575,0,left_only
11017,348.4339787,660,469.796924,2446,851.05,0.409416578,0.552020356,365,both
11018,57.929161,82,34.53922534,220,175.39,0.330287707,0.196928134,0,left_only
11019,214.9999208,328,257.04304,1002,883.07,0.243468718,0.291078895,0,left_only
11020,263.7370997,395,978.8984178,4172,1221.57,0.215900112,0.801344514,118,both
11021,52.75407773,131,25.23454723,388,159.75,0.330228969,0.157962737,1,both
11022,165.0867278,117,72.37146132,355,1026.27,0.160860912,0.070518929,0,left_only
11023,426.6344899,727,478.620138,1700,1561.06,0.273297945,0.30659945,86,both
11024,63.17725704,136,14.34353604,215,59.88,1.055064413,0.23953801,10,both
11025,83.46374005,159,94.76865591,503,290.68,0.287132723,0.326023999,0,left_only
11026,148.3873551,168,77.41787899,397,440.71,0.336700676,0.175666264,0,left_only
11027,297.9120394,490,293.3534116,1452,755.59,0.394277372,0.388244169,160,both
11028,134.0880842,272,181.8771122,1128,592.87,0.226167767,0.306774018,0,left_only
11029,156.3566862,166,225.4516851,555,1013.09,0.154336422,0.222538654,5,both
11030,253.2657398,223,544.3630601,1182,3006.87,0.084229029,0.181039772,0,left_only
11031,141.1235524,186,208.7971956,857,425.38,0.331758786,0.490848643,0,left_only
11032,184.6374554,361,205.9096627,997,548.14,0.336843608,0.37565159,2,both
11033,237.9200045,362,534.2916959,1445,2031.31,0.117126389,0.263028142,5,both
11034,54.83247967,46,37.6902266,122,194.66,0.281683344,0.193620809,0,left_only
11035,145.9834389,218,137.6804365,714,429.08,0.340224291,0.320873582,0,left_only
11036,38.16361901,76,12.18642243,177,83.62,0.456393435,0.145735738,0,left_only
11037,317.4221745,517,357.5943641,1668,538.52,0.589434328,0.664031724,223,both
11038,51.66565227,107,64.45510198,311,120.79,0.427731205,0.533612898,0,left_only
11039,105.4216676,212,104.5553981,659,334.22,0.31542597,0.312834056,0,left_only
11040,71.733625,99,88.42192889,241,409.37,0.175229316,0.215995136,0,left_only
11041,66.70668954,152,41.14738905,535,116.33,0.573426369,0.35371262,14,both
11042,281.5894285,402,168.7163798,933,819.63,0.343556762,0.205844564,56,both
11043,102.8098121,94,239.3721304,333,1047.37,0.098159974,0.228545911,2,both
11044,93.45854134,225,68.51274735,557,128.48,0.72741704,0.533256128,65,both
11045,23.50188437,17,315.1854669,230,911.29,0.025789688,0.34586736,0,left_only
11046,183.1021159,404,89.31517404,800,666.33,0.274791944,0.134040451,45,both
12001,366.6398064,312,421.4337418,1792,1727.89,0.212189321,0.243900793,0,left_only
12002,60.91052767,41,203.5765818,184,871.32,0.069906036,0.23364158,0,left_only
12003,60.64154382,70,351.1937077,403,1994.47,0.030404841,0.176083725,0,left_only
12004,30.15637561,19,143.6149796,131,469.91,0.06417479,0.30562231,0,left_only
12005,16.61000307,14,19.27906424,80,93.87,0.176946874,0.205380465,0,left_only
12006,67.26401885,48,126.1112093,186,626.88,0.107299673,0.201172807,0,left_only
12007,62.13204377,87,119.3358245,475,754.08,0.082394499,0.158253533,0,left_only
12008,41.77434554,31,61.33544105,88,557.99,0.07486576,0.109922115,0,left_only
12009,36.36223378,30,73.30430312,118,146.52,0.248172494,0.500302369,0,left_only
12010,71.31939695,44,134.4107125,180,573.47,0.124364652,0.234381419,0,left_only
12011,166.9081164,115,144.1193183,276,1449.39,0.115157491,0.099434464,0,left_only
12012,138.5500656,93,209.5098154,296,1051.75,0.131732889,0.199201156,0,left_only
12013,55.16549703,39,10.85862399,100,395.94,0.139327921,0.027424923,0,left_only
12014,28.70315013,23,47.03241935,48,229.94,0.124828869,0.204542139,0,left_only
12015,51.71923667,57,15.88015166,138,303.98,0.170140261,0.052240778,0,left_only
12016,62.15346048,30,130.9563373,91,2645.13,0.023497318,0.049508469,0,left_only
12017,69.5978735,44,68.60611177,223,445.67,0.156164592,0.153939264,0,left_only
12018,47.26578824,32,15.73102244,73,296.57,0.159374813,0.053043202,0,left_only
12019,68.8812138,53,58.16636979,157,732.49,0.094037071,0.079409097,0,left_only
12020,32.02536991,19,108.1462713,143,306.62,0.104446448,0.352704557,0,left_only
12021,194.0019878,168,170.9580773,331,1810.77,0.107137841,0.094411812,0,left_only
12022,214.3932504,187,448.6138355,514,3357.49,0.063855216,0.133615837,0,left_only
12023,91.38733298,56,74.78634317,212,631.62,0.144687206,0.118404014,0,left_only
12024,44.58767074,28,39.3599189,82,239.21,0.186395513,0.164541277,0,left_only
12025,39.98715889,29,39.60808239,59,313.98,0.127355752,0.126148425,0,left_only
12026,37.3207364,20,91.89333879,104,373.02,0.100050229,0.246349629,0,left_only
12027,110.4892587,112,113.6794578,318,1335.64,0.082723832,0.085112349,0,left_only
12028,136.0747196,222,363.7200901,845,749.72,0.18150072,0.48514124,0,left_only
12029,214.1624282,249,361.7618045,1558,2180.64,0.098210813,0.165897078,0,left_only
12030,39.53247237,31,62.73142515,107,284.38,0.139012843,0.220590144,0,left_only
12031,27.88642296,36,27.6090216,84,260.06,0.107230727,0.106164045,0,left_only
12032,94.63767451,52,553.1007807,349,1726.74,0.054807136,0.320315033,0,left_only
12033,51.4984519,41,31.75891017,131,274.92,0.187321591,0.115520552,0,left_only
12034,211.1520332,136,158.3296197,412,1327.6,0.159047931,0.119260033,0,left_only
12035,90.26561771,143,167.9604653,1121,570.43,0.158241358,0.294445357,0,left_only
12036,15.91152252,17,46.13875269,69,195.15,0.081534832,0.236427121,0,left_only
12037,41.66020916,31,68.22899186,155,212.1,0.196417771,0.32168313,0,left_only
12038,194.1135718,216,164.0823487,936,1467.85,0.132243466,0.111784139,0,left_only
12039,98.15947843,78,50.69361239,159,408.81,0.240110267,0.124002868,0,left_only
12040,82.93706025,81,167.3754034,248,720.7,0.11507848,0.232240049,0,left_only
12041,106.9156806,71,140.952999,200,472.92,0.226075617,0.298048294,0,left_only
12042,41.57101915,34,138.250237,126,615.33,0.067558902,0.224676575,0,left_only
12043,67.0520181,46,208.1046808,248,601.6,0.111456147,0.345918685,0,left_only
12044,30.78336632,20,35.3366538,88,512.58,0.06005573,0.068938807,0,left_only
12045,118.9144665,74,136.5583578,253,706.91,0.168217265,0.193176441,0,left_only
12046,173.1615508,144,51.58593771,463,602.66,0.28732876,0.085597082,0,left_only
12047,22.08336621,27,162.5622925,187,294.23,0.075054774,0.552500739,0,left_only
12048,76.75922294,47,221.1534625,218,1971.67,0.03893107,0.112165556,0,left_only
12049,47.45563824,59,61.94078018,155,162.28,0.292430603,0.381690782,0,left_only
12050,40.8042922,79,26.36719655,367,126.33,0.322997643,0.208716825,0,left_only
12051,35.32419123,30,308.3235126,302,845.5,0.041779055,0.364664119,0,left_only
12052,124.0473479,69,126.2110481,353,1097.68,0.113008662,0.114979819,0,left_only
12053,185.9252775,132,123.0258587,293,1156.49,0.16076687,0.106378662,0,left_only
12054,38.95435013,31,370.2509915,186,2370.93,0.016429987,0.156162768,0,left_only
12055,158.060723,213,269.7953653,1061,650.69,0.242912482,0.414629647,0,left_only
12056,61.98836918,41,150.9147305,180,697.53,0.088868392,0.216355899,0,left_only
12057,209.6595956,150,157.2055726,351,2845.13,0.073690691,0.055254267,0,left_only
12058,148.8173619,131,215.9590804,476,1009.41,0.147430045,0.21394585,0,left_only
12059,147.754201,177,80.85795043,382,852.9,0.173237426,0.094803553,0,left_only
12060,30.92532061,30,162.1884545,210,217.8,0.141989534,0.744666917,0,left_only
12061,93.21082463,130,21.72871339,250,388.63,0.239844646,0.055911055,0,left_only
12062,90.26648514,52,131.7438196,176,802.78,0.112442369,0.164109494,0,left_only
12063,19.82121964,10,97.49678264,108,279.97,0.070797656,0.348240107,0,left_only
12064,37.14955553,29,72.17136798,116,472.04,0.078700016,0.152892484,0,left_only
12065,44.01444443,27,29.41978732,97,117.45,0.374750485,0.250487759,0,left_only
12066,129.7968104,97,186.5570592,419,609.03,0.213120553,0.306318341,0,left_only
12067,54.01115185,55,35.02713204,314,284.7,0.189712511,0.123031725,0,left_only
12068,201.2320989,224,75.60958933,439,1760.21,0.114322779,0.042954869,0,left_only
12069,40.76010376,44,96.90040364,149,226.63,0.179853081,0.427570947,0,left_only
12070,20.569841,14,54.72187596,140,261.61,0.078627885,0.209173487,0,left_only
12071,45.60544886,61,48.99964773,119,453.22,0.100625411,0.108114487,0,left_only
12072,27.99790065,25,85.25674836,167,228.36,0.122604224,0.373343617,0,left_only
12073,104.216593,75,171.2360391,292,2144.87,0.048588769,0.07983516,0,left_only
12074,21.18789957,23,118.1468479,181,304.67,0.069543767,0.387786287,0,left_only
12075,250.4319283,195,85.71990297,421,1249.28,0.200461008,0.068615445,0,left_only
12076,10.46692064,11,287.0529544,231,630.76,0.016594141,0.455090612,0,left_only
12077,41.52915132,30,24.89079867,94,210.73,0.197072801,0.118117015,0,left_only
12078,25.93514706,16,186.7704547,163,620.58,0.041791787,0.300961125,0,left_only
12079,4.57075597,4,70.75873918,109,131.98,0.034632186,0.536132287,0,left_only
12080,32.6830451,22,15.33921809,59,253.78,0.128784952,0.060442975,0,left_only
12081,27.25872032,15,28.59680268,68,240.26,0.113455092,0.119024401,0,left_only
13001,29.32687557,32,62.91197622,97,241.6,0.121386074,0.260397253,0,left_only
13002,68.23484789,118,87.61723276,340,238.87,0.285656834,0.366798814,0,left_only
13003,80.28725582,205,127.1448316,647,271.8,0.295390934,0.467788196,0,left_only
13004,19.0476305,33,60.41356695,82,120.02,0.158703804,0.503362498,0,left_only
13005,31.04081094,29,10.65827095,87,238.99,0.129883304,0.044597142,78,both
13006,107.8909121,173,272.5530562,631,433.52,0.248871821,0.628697767,0,left_only
13007,53.99206199,67,19.0045809,150,272.32,0.198266973,0.06978768,0,left_only
13008,73.68651982,112,36.97275081,287,322.22,0.22868388,0.114743811,1,both
13009,62.30519717,122,68.80757936,217,137.6,0.452799398,0.500055083,0,left_only
13010,46.12933193,139,39.22516402,414,62.45,0.738660239,0.628105108,42,both
13011,39.80054789,48,64.1748515,142,142.65,0.279008397,0.449876281,0,left_only
13012,55.13928259,67,112.4735589,215,458.51,0.120257535,0.245302303,1,both
13013,65.9547963,124,65.16599957,472,122.32,0.539198793,0.53275016,115,both
13014,43.71395196,60,42.87839814,180,211.01,0.20716531,0.203205526,0,left_only
13015,108.1256653,72,117.5432676,171,593.63,0.182143196,0.198007627,2,both
13016,58.59429616,57,119.3368259,387,391.39,0.14970821,0.304905148,262,both
13017,61.1225114,64,83.82840261,233,278.33,0.219604467,0.301183497,76,both
13018,100.5161257,94,127.8987749,251,231.63,0.43395124,0.552168436,0,left_only
13019,81.78935848,147,94.66399062,321,222.82,0.367064709,0.424845124,0,left_only
13020,18.50060324,8,8.07493975,46,239.54,0.077233878,0.033710193,0,left_only
13021,42.41863265,54,10.22089999,125,123.01,0.344838896,0.083089993,0,left_only
13022,55.91901799,94,24.34044552,208,142.34,0.392855262,0.171002146,29,both
13023,49.80226681,110,98.02364857,481,98.04,0.507979058,0.999833217,0,left_only
13024,34.22217682,54,80.46621022,147,302.85,0.113000419,0.265696583,0,left_only
13025,54.15603953,35,134.6549026,210,292.31,0.185269199,0.460657872,0,left_only
13026,13.75914816,8,56.53823695,63,107.46,0.128039719,0.526132858,0,left_only
13027,40.25688046,33,75.40298432,147,213.92,0.188186614,0.352482163,1,both
13028,119.3751636,289,118.5467013,694,394.05,0.302944204,0.300841775,0,left_only
13029,155.2343752,269,207.1241383,796,660.75,0.234936625,0.313468238,28,both
13030,266.4317008,514,140.2861985,898,486.6,0.547537404,0.288298805,0,left_only
13031,59.93921764,61,77.04972838,172,440.99,0.135919675,0.174719899,0,left_only
13032,15.71354378,20,2.49182361,53,38.39,0.409313461,0.064908143,0,left_only
13033,13.71737095,6,23.91436643,40,110.79,0.123814161,0.215853113,0,left_only
13034,25.28555351,35,41.9189692,78,177.21,0.142686945,0.236549682,0,left_only
13035,28.74001489,30,45.67540549,113,146.34,0.196392066,0.312118392,0,left_only
13036,39.18159149,38,35.35935515,77,245.72,0.159456257,0.143901006,1,both
13037,83.07387496,72,122.7578617,232,796.91,0.10424499,0.154042316,0,left_only
13038,39.14304864,44,95.84349509,139,192.14,0.203721498,0.498821147,0,left_only
13039,29.31354395,64,17.2342938,174,53.43,0.548634549,0.322558372,1,both
13040,28.65464422,22,79.68994102,111,232.79,0.123092247,0.342325448,0,left_only
13041,65.81102136,141,162.7916505,444,135.87,0.484367567,1.198142713,0,left_only
13042,30.54051103,42,50.6770832,108,198.27,0.154034958,0.255596324,0,left_only
13043,23.25015339,16,56.65336099,76,249.7,0.093112348,0.226885707,0,left_only
13044,102.1034244,158,157.6212799,520,341.31,0.299151576,0.461812663,39,both
13045,27.31549054,57,61.45487558,157,79.73,0.342599906,0.770787352,0,left_only
13046,67.25400936,89,115.8304137,421,323.99,0.20758051,0.357512311,0,left_only
13047,36.8933955,24,99.71172883,124,385.4,0.095727544,0.258722701,0,left_only
13048,61.14024671,327,206.4344179,2238,154.1,0.396756955,1.339613354,30,both
13049,28.62681819,16,138.4840539,215,188.08,0.152205541,0.736303987,0,left_only
13050,37.32989081,88,55.52337639,278,90.98,0.410308758,0.610281121,0,left_only
13051,74.51838623,305,91.63924488,1440,112.48,0.662503434,0.814715904,13,both
13052,87.47113904,142,53.37196894,295,297.36,0.294159063,0.17948604,96,both
13053,8.74236293,17,149.8808441,162,359.4,0.024324883,0.417030729,1,both
13054,85.13053887,169,105.7758925,427,205.71,0.41383763,0.514199079,0,left_only
13055,76.5447726,102,104.9613841,305,256.22,0.298746283,0.409653361,0,left_only
13056,13.92580943,42,27.37384341,194,64.29,0.216609262,0.425786956,56,both
13057,78.0621142,98,54.54715678,192,420.21,0.185769292,0.129809278,36,both
13058,67.73069762,101,49.90397578,230,240.01,0.282199482,0.207924569,0,left_only
13059,134.7144725,161,144.5357336,424,525.03,0.256584333,0.275290428,0,left_only
13060,47.89682304,32,68.69473791,104,176.63,0.271170373,0.388918858,0,left_only
13061,54.10679106,79,54.81861198,485,242.91,0.222744189,0.225674579,66,both
13062,87.35936001,71,156.9191197,204,347.34,0.251509645,0.451773823,0,left_only
13063,134.7331494,300,101.1489742,765,353.43,0.381215939,0.286192384,29,both
13064,46.13675022,71,31.09232769,137,147.85,0.312051067,0.210296433,57,both
13065,6.91013075,12,19.70483757,106,44.93,0.153797702,0.438567495,79,both
13066,49.23586837,47,39.97589759,203,90.73,0.542663599,0.440602861,1,both
13067,59.15005037,131,166.2807892,743,163.34,0.362128385,1.018004097,37,both
13068,15.52253545,9,142.0666795,136,265.68,0.058425683,0.534728544,0,left_only
13069,46.05779727,131,92.39879331,940,76.81,0.599632825,1.202952653,0,left_only
13070,18.0048005,49,36.70115769,242,31.53,0.571037123,1.164007539,51,both
13071,0,0,176.2385754,166,531.6,0,0.331524784,0,left_only
13072,32.8254189,52,16.02770395,156,82.93,0.395820799,0.193267864,72,both
13073,77.47814643,93,156.3339917,210,392.11,0.197592886,0.398699323,0,left_only
13074,25.2249121,41,28.72209121,261,38.98,0.647124477,0.736841745,53,both
13075,61.99110348,89,22.55215304,175,128.8,0.481297387,0.175094356,0,left_only
13076,172.1936647,353,156.965571,1226,336.11,0.512313423,0.467006549,177,both
13077,96.30662965,324,87.35188156,906,217.41,0.442972401,0.401784102,8,both
13078,16.82410702,18,64.8223231,86,135.41,0.124245676,0.478711492,0,left_only
13079,17.29019356,11,58.57253149,93,176.84,0.097773092,0.331217663,0,left_only
13080,23.38704034,20,47.70574396,85,154.35,0.151519536,0.309075115,0,left_only
13081,33.90461291,72,45.12993348,180,272.69,0.124333906,0.165499041,0,left_only
13082,36.50916498,76,19.93047774,206,105.27,0.346814524,0.189327232,0,left_only
13083,138.117752,350,61.0920461,693,319.87,0.431793391,0.190990234,0,left_only
13084,149.3708903,141,121.9816161,381,872.5,0.171198728,0.13980701,0,left_only
14001,95.78513909,86,112.9599936,330,339.2,0.282385434,0.333018849,0,left_only
14002,65.72114769,173,30.1690709,312,153.98,0.42681613,0.195928503,0,left_only
14003,44.7973449,104,5.28046017,140,273.99,0.163499927,0.019272456,0,left_only
14004,35.05330289,41,9.02495193,83,124.82,0.28083082,0.072303733,0,left_only
14005,45.90198659,44,12.19478276,106,172.57,0.265990535,0.070665717,0,left_only
14006,131.66408,198,135.5187828,659,839.12,0.156907331,0.161501076,0,left_only
14007,44.1058243,43,10.93099067,78,194.71,0.226520591,0.056139852,0,left_only
14008,110.2972868,185,292.4076912,717,949.85,0.116120742,0.307846177,0,left_only
14009,45.67551968,142,14.24312716,265,111.76,0.408692911,0.127443872,37,both
14010,26.34245721,26,21.35842638,85,355.81,0.074035179,0.060027617,0,left_only
14011,22.69952207,22,17.43033728,49,440.56,0.051524247,0.039564049,0,left_only
14012,64.68740624,51,6.7041067,82,610.2,0.106010171,0.010986737,0,left_only
14013,99.16492555,165,65.03875172,471,510.89,0.194102303,0.127304805,45,both
14014,81.8806273,43,17.86274111,130,451.53,0.181340392,0.039560475,0,left_only
14015,71.28849782,89,28.40678037,306,705.14,0.10109836,0.040285306,0,left_only
14016,80.6466116,132,81.94620068,422,430.87,0.187171564,0.190187761,17,both
14017,38.5161155,52,67.36709553,174,883.37,0.04360134,0.076261471,0,left_only
14018,144.1609555,215,63.13342371,670,418.2,0.344717732,0.150964667,0,left_only
14019,43.17369644,31,208.8130962,116,866.48,0.049826535,0.240990093,0,left_only
14020,70.55495944,95,48.59330442,199,1543.4,0.045713982,0.031484582,0,left_only
14021,73.81152353,73,12.804857,172,522.71,0.14120932,0.024497058,0,left_only
14022,66.26556584,147,21.15409599,325,501.33,0.132179534,0.042195951,0,left_only
14023,76.33565556,159,28.00720515,445,273.49,0.279116807,0.102406688,0,left_only
14024,65.50803272,109,40.27368326,223,331.25,0.197760099,0.121580931,0,left_only
14025,38.61077561,47,203.21517,292,648.1,0.059575337,0.313555269,0,left_only
14026,24.41339823,10,4.13793596,70,265.64,0.091904074,0.015577232,0,left_only
14027,102.2161549,142,18.09990752,239,1391.13,0.073477069,0.013010939,0,left_only
14028,17.36329034,10,36.15200107,55,417.12,0.041626607,0.086670505,0,left_only
14029,67.49655552,65,73.02315068,176,643,0.104971315,0.113566331,0,left_only
14030,37.84627133,82,54.043153,538,630.02,0.06007154,0.085780059,0,left_only
14031,11.78309704,14,218.6933566,127,655.08,0.017987264,0.333842213,0,left_only
14032,44.68537748,38,6.05318348,82,297.38,0.15026356,0.020355046,0,left_only
