CLAVE_ESTADO,ID,year,MES,MES_NUM,CLAVE_MUNICIPIO,MILITAR_MUERTO_NUM,MILITAR_HERIDO_NUM,AGRESOR_MUERTO_NUM,AGRESOR_HERIDO_NUM,AGRESOR_DETENIDO_NUM,enfren
10,119,2008,octubre,10,10006,1,0,0,0,0,1
10,1539,2011,julio,7,10007,0,0,0,1,1,1
10,632,2010,junio,6,10020,0,0,0,0,3,1
10,178,2009,marzo,3,10025,0,0,0,0,0,1
10,355,2009,diciembre,12,10023,0,0,0,0,0,1
10,3568,2015,enero,1,10035,0,0,0,0,0,1
10,1609,2011,agosto,8,10007,0,1,0,0,1,1
10,675,2010,julio,7,10008,0,0,0,1,1,1
10,842,2010,octubre,10,10009,0,0,3,1,4,1
10,176,2009,marzo,3,10034,0,0,1,0,0,1
10,1363,2011,mayo,5,10038,0,0,3,0,0,1
10,1336,2011,mayo,5,10003,0,1,0,0,0,1
10,1641,2011,agosto,8,10023,0,0,0,0,0,1
10,736,2010,agosto,8,10032,0,3,12,1,0,1
10,500,2010,abril,4,10023,0,1,1,0,0,1
10,918,2010,noviembre,11,10026,0,1,0,0,0,1
10,3670,2015,junio,6,10019,0,0,0,0,2,1
10,2824,2013,enero,1,10012,0,0,0,1,4,1
10,2982,2013,mayo,5,10007,0,1,0,1,1,1
10,1657,2011,agosto,8,10009,0,0,1,1,4,1
10,3383,2014,abril,4,10023,0,0,1,1,1,1
10,3212,2013,noviembre,11,10026,0,0,0,0,0,1
10,605,2010,junio,6,10007,0,0,0,0,1,1
10,1497,2011,julio,7,10005,0,0,1,1,5,1
10,2309,2012,mayo,5,10034,0,0,0,0,0,1
10,978,2010,diciembre,12,10001,0,0,0,0,1,1
10,2029,2012,enero,1,10005,1,0,2,0,0,1
10,245,2009,julio,7,10001,0,0,0,0,0,1
10,2382,2012,junio,6,10007,0,0,0,1,1,1
10,711,2010,agosto,8,10005,0,0,0,1,2,1
10,2018,2012,enero,1,10032,0,0,1,0,1,1
10,168,2009,febrero,2,10007,0,2,0,1,1,1
10,263,2009,agosto,8,10007,0,0,0,0,3,1
10,2481,2012,agosto,8,10038,0,0,0,0,1,1
10,695,2010,julio,7,10034,0,0,0,0,0,1
10,1206,2011,marzo,3,10028,0,0,0,0,2,1
10,224,2009,junio,6,10005,0,2,3,3,3,1
10,1986,2011,diciembre,12,10032,0,0,1,0,0,1
10,3579,2015,enero,1,10026,0,0,0,0,2,1
10,87,2008,junio,6,10007,0,0,0,0,0,1
10,651,2010,julio,7,10005,0,0,1,1,1,1
10,1880,2011,noviembre,11,10014,0,1,1,0,0,1
10,1395,2011,mayo,5,10005,0,0,0,1,2,1
10,603,2010,junio,6,10007,0,0,0,1,1,1
10,66,2008,marzo,3,10034,0,0,0,0,0,1
10,1406,2011,mayo,5,10005,0,0,1,0,2,1
10,958,2010,diciembre,12,10005,0,0,0,1,1,1
10,791,2010,septiembre,9,10012,0,0,0,1,0,1
10,339,2009,diciembre,12,10004,0,1,10,0,0,1
10,3769,2016,enero,1,10023,0,0,0,1,1,1
10,1227,2011,abril,4,10032,0,0,3,0,0,1
10,14,2007,mayo,5,10026,0,0,0,0,3,1
10,266,2009,agosto,8,10005,0,0,0,0,0,1
10,1437,2011,junio,6,10039,0,0,0,0,0,1
10,1522,2011,julio,7,10028,0,0,3,0,0,1
10,467,2010,marzo,3,10023,0,0,1,0,0,1
10,3993,2017,abril,4,10023,0,0,0,0,0,1
10,726,2010,agosto,8,10023,0,0,0,0,0,1
10,378,2010,enero,1,10007,0,0,0,0,2,1
10,684,2010,julio,7,10038,0,1,0,0,0,1
10,3161,2013,septiembre,9,10012,0,0,4,0,0,1
11,3886,2016,septiembre,9,11009,1,0,0,0,0,1
11,4323,2018,junio,6,11037,0,0,1,0,1,1
11,105,2008,agosto,8,11031,0,2,3,1,0,1
11,2533,2012,agosto,8,11002,0,0,0,0,10,1
11,2,2007,enero,1,11017,0,0,1,2,0,1
11,4567,2019,abril,4,11007,0,1,1,0,0,1
11,4622,2019,julio,7,11023,0,2,0,0,3,1
11,4495,2019,enero,1,11002,0,2,0,0,0,1
11,4290,2018,abril,4,11018,0,0,0,0,0,1
11,4342,2018,julio,7,11042,0,0,2,0,1,1
11,282,2009,septiembre,9,11017,0,1,0,0,3,1
11,3766,2016,enero,1,11020,0,0,0,0,1,1
11,4334,2018,junio,6,11017,0,0,2,2,2,1
11,3909,2016,noviembre,11,11017,0,0,0,1,1,1
11,4581,2019,abril,4,11011,0,0,0,0,0,1
11,4562,2019,abril,4,11035,0,0,0,0,0,1
11,4430,2018,septiembre,9,11004,0,0,10,0,0,1
11,4122,2017,septiembre,9,11007,0,0,0,0,0,1
11,2354,2012,mayo,5,11015,0,0,0,0,1,1
11,177,2009,marzo,3,11007,0,0,4,0,3,1
11,106,2008,agosto,8,11017,0,0,0,0,0,1
11,3367,2014,marzo,3,11037,0,0,0,0,2,1
11,4489,2018,diciembre,12,11017,0,0,1,0,0,1
12,3059,2013,junio,6,12067,0,0,1,0,8,1
12,3176,2013,octubre,10,12040,0,0,0,0,0,1
12,4328,2018,junio,6,12032,0,0,1,0,0,1
12,4248,2018,enero,1,12068,0,0,0,0,0,1
12,1298,2011,abril,4,12038,0,0,4,0,0,1
12,4247,2018,enero,1,12075,0,0,0,0,0,1
12,2469,2012,julio,7,12026,0,0,2,0,0,1
12,4009,2017,mayo,5,12043,0,0,0,0,0,1
12,2428,2012,julio,7,12055,0,0,0,0,4,1
12,3753,2016,enero,1,12078,0,0,0,0,0,1
12,3640,2015,abril,4,12054,0,0,1,0,0,1
12,4225,2018,enero,1,12006,0,1,1,0,0,1
12,2423,2012,julio,7,12038,0,0,5,0,0,1
12,187,2009,marzo,3,12057,0,0,0,0,0,1
12,4500,2019,enero,1,12048,0,0,0,0,2,1
12,195,2009,abril,4,12054,1,1,15,0,0,1
12,207,2009,mayo,5,12006,0,2,0,1,0,1
12,4380,2018,agosto,8,12073,0,0,0,0,0,1
12,1484,2011,julio,7,12035,0,0,0,0,0,1
12,1885,2011,noviembre,11,12028,0,0,4,0,0,1
12,2599,2012,septiembre,9,12048,0,0,0,0,0,1
12,1721,2011,septiembre,9,12038,0,0,5,0,0,1
12,142,2008,diciembre,12,12007,1,1,9,0,5,1
12,3647,2015,mayo,5,12022,0,0,1,0,0,1
12,4551,2019,marzo,3,12022,0,0,0,0,0,1
12,3757,2016,enero,1,12068,0,0,0,0,0,1
12,3714,2015,octubre,10,12054,0,0,0,0,0,1
12,1281,2011,abril,4,12001,0,0,0,1,3,1
12,3094,2013,julio,7,12075,0,0,0,0,2,1
12,3929,2017,enero,1,12075,0,0,0,0,0,1
12,3345,2014,febrero,2,12051,0,0,0,0,2,1
12,1781,2011,octubre,10,12001,0,0,0,1,1,1
12,839,2010,octubre,10,12058,0,0,1,0,0,1
12,645,2010,julio,7,12054,0,0,6,0,0,1
12,1666,2011,agosto,8,12011,0,0,0,0,0,1
12,949,2010,diciembre,12,12038,0,0,1,1,3,1
12,1036,2011,enero,1,12001,0,0,0,0,2,1
12,3310,2014,enero,1,12066,0,0,0,0,0,1
12,3989,2017,abril,4,12043,0,0,0,0,0,1
12,130,2008,octubre,10,12057,0,0,0,0,0,1
12,2728,2012,noviembre,11,12073,0,0,1,0,0,1
12,4327,2018,junio,6,12032,0,0,0,0,0,1
12,2910,2013,marzo,3,12058,0,0,1,0,0,1
12,2532,2012,agosto,8,12003,0,0,1,0,0,1
12,315,2009,octubre,10,12067,0,0,1,0,0,1
12,4056,2017,junio,6,12003,0,0,0,0,7,1
12,1156,2011,marzo,3,12034,0,1,0,0,6,1
12,3038,2013,junio,6,12058,0,0,1,0,0,1
12,4306,2018,abril,4,12068,0,0,0,0,0,1
12,3463,2014,julio,7,12054,0,0,0,0,0,1
12,310,2009,octubre,10,12057,0,0,0,0,0,1
12,3816,2016,mayo,5,12016,0,0,1,0,0,1
12,2626,2012,octubre,10,12067,0,0,2,0,0,1
12,3334,2014,febrero,2,12022,0,0,2,0,5,1
12,3486,2014,agosto,8,12064,0,0,1,0,0,1
12,1211,2011,marzo,3,12003,0,0,0,0,3,1
12,237,2009,julio,7,12003,0,0,0,1,3,1
12,4393,2018,agosto,8,12068,1,0,6,0,0,1
12,1038,2011,enero,1,12057,0,0,1,1,3,1
12,1230,2011,abril,4,12001,1,9,2,2,9,1
12,4454,2018,octubre,10,12048,0,0,0,0,0,1
12,1215,2011,marzo,3,12054,0,0,2,0,0,1
12,4378,2018,agosto,8,12058,0,1,0,1,1,1
12,2546,2012,septiembre,9,12021,0,2,1,0,0,1
12,1992,2012,enero,1,12038,0,0,1,0,0,1
12,3135,2013,agosto,8,12073,0,0,0,0,0,1
12,2256,2012,abril,4,12027,0,0,2,0,0,1
12,4223,2017,diciembre,12,12057,0,0,1,0,0,1
12,2200,2012,marzo,3,12038,0,0,0,0,0,1
12,1827,2011,octubre,10,12038,0,0,0,0,0,1
12,3918,2016,diciembre,12,12054,0,1,0,0,0,1
12,883,2010,noviembre,11,12051,0,0,0,0,0,1
12,583,2010,junio,6,12006,0,0,2,0,0,1
12,972,2010,diciembre,12,12001,0,0,0,0,0,1
12,2290,2012,mayo,5,12057,0,0,1,0,0,1
12,2228,2012,abril,4,12054,0,0,0,0,0,1
12,3333,2014,febrero,2,12038,0,0,4,0,0,1
12,2353,2012,mayo,5,12057,0,0,0,0,0,1
12,1311,2011,abril,4,12022,1,0,0,0,0,1
12,2580,2012,septiembre,9,12068,0,0,0,1,4,1
12,3699,2015,agosto,8,12016,0,0,0,0,0,1
12,2821,2013,enero,1,12073,0,0,1,0,0,1
12,219,2009,junio,6,12011,0,2,2,0,0,1
12,3025,2013,mayo,5,12006,0,0,2,0,0,1
12,208,2009,mayo,5,12050,0,0,1,0,1,1
12,3170,2013,octubre,10,12054,0,0,0,0,0,1
12,2536,2012,septiembre,9,12057,0,0,6,0,0,1
12,1006,2011,enero,1,12050,0,2,2,1,0,1
12,3149,2013,septiembre,9,12040,0,0,0,0,4,1
12,3352,2014,marzo,3,12054,0,0,3,0,0,1
12,3237,2013,noviembre,11,12007,1,0,2,0,0,1
12,1722,2011,septiembre,9,12068,0,0,0,0,1,1
12,2666,2012,octubre,10,12027,0,0,4,0,0,1
12,149,2008,diciembre,12,12058,0,0,3,0,0,1
12,1738,2011,septiembre,9,12016,0,0,0,0,0,1
12,3429,2014,mayo,5,12068,0,0,1,0,0,1
12,4302,2018,abril,4,12038,0,0,1,0,0,1
12,2934,2013,marzo,3,12068,0,0,0,0,0,1
12,3373,2014,marzo,3,12068,0,0,5,0,0,1
12,3351,2014,marzo,3,12054,0,0,2,0,0,1
12,445,2010,marzo,3,12038,0,0,0,1,2,1
12,1555,2011,julio,7,12039,0,0,0,1,5,1
12,4314,2018,mayo,5,12022,3,3,0,0,0,1
12,2409,2012,junio,6,12064,0,0,2,0,0,1
12,4642,2019,agosto,8,12001,0,0,1,1,1,1
12,4118,2017,septiembre,9,12068,0,1,0,0,0,1
12,367,2010,enero,1,12048,0,0,1,1,2,1
12,4641,2019,agosto,8,12001,0,0,1,0,1,1
12,2846,2013,enero,1,12062,0,1,0,0,0,1
12,4321,2018,mayo,5,12022,0,0,1,0,0,1
12,1130,2011,febrero,2,12043,0,1,0,0,0,1
12,2560,2012,septiembre,9,12012,0,0,0,0,1,1
12,3152,2013,septiembre,9,12038,0,0,0,0,0,1
12,3931,2017,enero,1,12043,0,1,0,0,0,1
12,2591,2012,septiembre,9,12059,1,0,10,0,0,1
12,3358,2014,marzo,3,12058,0,0,0,0,0,1
12,3178,2013,octubre,10,12003,0,0,0,0,0,1
12,3357,2014,marzo,3,12054,0,0,0,0,0,1
12,3919,2016,diciembre,12,12068,0,0,0,0,0,1
12,3209,2013,octubre,10,12054,0,0,2,0,0,1
12,1573,2011,julio,7,12003,0,0,4,0,0,1
12,2909,2013,marzo,3,12037,0,0,1,0,0,1
12,3764,2016,enero,1,12073,0,0,0,0,3,1
12,2968,2013,abril,4,12022,0,1,3,0,0,1
12,1270,2011,abril,4,12001,0,1,0,0,0,1
12,2282,2012,abril,4,12057,0,0,1,0,1,1
12,4137,2017,septiembre,9,12027,0,0,1,0,0,1
12,1465,2011,junio,6,12027,0,0,1,0,0,1
12,4264,2018,febrero,2,12028,0,0,0,0,0,1
12,2766,2012,diciembre,12,12001,0,0,4,0,0,1
12,1107,2011,febrero,2,12054,0,0,1,0,0,1
12,2277,2012,abril,4,12048,0,0,0,0,0,1
12,1815,2011,octubre,10,12021,0,0,0,0,0,1
12,2646,2012,octubre,10,12068,0,0,0,1,0,1
12,248,2009,julio,7,12022,0,0,1,0,2,1
12,3199,2013,octubre,10,12017,0,0,2,0,0,1
12,2552,2012,septiembre,9,12068,0,2,0,0,0,1
12,3946,2017,febrero,2,12068,0,0,0,0,0,1
12,3126,2013,agosto,8,12007,0,0,2,0,0,1
12,1486,2011,julio,7,12038,0,1,0,0,4,1
12,3563,2014,diciembre,12,12003,0,1,0,1,4,1
12,1250,2011,abril,4,12007,0,0,1,0,0,1
12,1345,2011,mayo,5,12001,0,0,0,0,0,1
12,375,2010,enero,1,12001,0,0,3,0,0,1
12,281,2009,septiembre,9,12050,0,0,0,0,0,1
12,2922,2013,marzo,3,12016,0,0,0,0,0,1
12,3437,2014,mayo,5,12054,0,0,0,0,0,1
12,2734,2012,noviembre,11,12003,0,0,3,0,0,1
12,3089,2013,julio,7,12068,0,0,2,0,0,1
12,1377,2011,mayo,5,12038,0,0,0,0,0,1
12,600,2010,junio,6,12057,0,0,15,0,0,1
12,855,2010,octubre,10,12072,0,0,1,0,0,1
12,2888,2013,febrero,2,12068,0,1,2,1,2,1
12,3690,2015,julio,7,12054,0,0,0,0,0,1
12,2864,2013,febrero,2,12058,0,0,1,0,0,1
12,1352,2011,mayo,5,12038,0,0,9,0,0,1
12,3602,2015,febrero,2,12007,0,0,1,0,0,1
12,2556,2012,septiembre,9,12027,0,0,0,0,0,1
12,4047,2017,junio,6,12057,0,0,0,0,1,1
12,3136,2013,agosto,8,12047,0,0,0,0,0,1
12,2476,2012,agosto,8,12003,0,0,1,0,0,1
12,4367,2018,julio,7,12022,0,0,0,0,0,1
12,3390,2014,abril,4,12007,0,0,1,0,0,1
12,1645,2011,agosto,8,12001,0,0,0,0,0,1
12,152,2008,diciembre,12,12035,0,0,0,0,0,1
12,1758,2011,octubre,10,12064,0,0,0,0,0,1
12,3419,2014,mayo,5,12007,0,0,0,1,2,1
12,43,2007,noviembre,11,12074,0,0,0,0,1,1
12,2413,2012,julio,7,12038,0,0,2,0,0,1
12,3422,2014,mayo,5,12011,0,0,0,0,0,1
12,3144,2013,septiembre,9,12054,0,0,1,0,0,1
12,2642,2012,octubre,10,12022,0,0,0,0,0,1
12,3955,2017,marzo,3,12054,0,1,0,0,0,1
12,2446,2012,julio,7,12068,0,1,0,0,0,1
12,3074,2013,julio,7,12049,0,0,3,0,0,1
12,3930,2017,enero,1,12075,0,0,0,0,1,1
12,2297,2012,mayo,5,12001,0,1,1,0,0,1
12,1195,2011,marzo,3,12062,0,0,1,0,0,1
12,395,2010,febrero,2,12064,0,0,0,0,0,1
12,682,2010,julio,7,12028,0,0,0,1,4,1
12,3344,2014,febrero,2,12043,0,0,0,0,0,1
12,532,2010,abril,4,12064,0,0,1,0,4,1
12,112,2008,septiembre,9,12007,0,0,1,0,0,1
12,1874,2011,noviembre,11,12058,0,0,2,0,0,1
12,3226,2013,noviembre,11,12038,0,2,3,0,0,1
12,3177,2013,octubre,10,12040,0,0,2,0,0,1
12,368,2010,enero,1,12023,0,0,1,0,2,1
12,3842,2016,julio,7,12038,0,3,1,2,2,1
12,3693,2015,agosto,8,12058,0,0,0,1,1,1
12,2138,2012,marzo,3,12035,0,0,3,0,0,1
12,834,2010,octubre,10,12022,0,0,0,0,1,1
12,3542,2014,noviembre,11,12021,0,0,1,0,2,1
12,153,2008,diciembre,12,12068,0,0,0,0,1,1
12,221,2009,junio,6,12001,2,9,16,1,1,1
12,4265,2018,febrero,2,12055,0,0,0,0,0,1
12,3775,2016,febrero,2,12054,0,0,1,0,1,1
12,143,2008,diciembre,12,12048,0,0,1,0,0,1
12,4224,2017,diciembre,12,12068,0,0,1,0,1,1
12,3601,2015,febrero,2,12007,0,0,1,0,0,1
12,3318,2014,enero,1,12073,0,0,2,0,0,1
12,3426,2014,mayo,5,12068,1,0,0,0,0,1
12,3960,2017,marzo,3,12038,0,0,0,0,0,1
12,858,2010,octubre,10,12073,0,0,1,0,0,1
12,3906,2016,noviembre,11,12028,0,0,0,0,1,1
12,1118,2011,febrero,2,12050,0,0,3,0,0,1
12,2496,2012,agosto,8,12001,0,1,0,1,1,1
12,1214,2011,marzo,3,12007,2,2,0,0,0,1
12,304,2009,octubre,10,12073,0,0,2,0,0,1
12,3339,2014,febrero,2,12054,0,0,1,0,0,1
12,258,2009,julio,7,12073,0,0,6,0,4,1
12,2644,2012,octubre,10,12027,0,0,1,0,7,1
12,226,2009,junio,6,12022,0,1,0,0,0,1
12,3263,2013,diciembre,12,12058,0,0,3,0,0,1
12,619,2010,junio,6,12071,0,0,0,1,9,1
12,817,2010,octubre,10,12017,0,0,1,2,2,1
12,2487,2012,agosto,8,12012,0,0,1,0,0,1
12,1703,2011,septiembre,9,12029,0,0,0,0,1,1
12,2062,2012,enero,1,12038,0,1,0,0,0,1
12,3238,2013,noviembre,11,12003,0,0,1,0,0,1
12,448,2010,marzo,3,12003,0,0,5,0,0,1
12,2813,2013,enero,1,12073,1,1,1,0,0,1
12,1962,2011,diciembre,12,12057,0,0,0,1,3,1
12,1106,2011,febrero,2,12054,0,1,1,0,0,1
12,4614,2019,junio,6,12032,0,0,4,0,0,1
12,2869,2013,febrero,2,12073,0,0,1,0,0,1
12,1865,2011,noviembre,11,12058,0,0,1,0,0,1
12,3447,2014,junio,6,12032,0,0,0,1,1,1
12,319,2009,octubre,10,12054,0,0,0,0,1,1
12,1401,2011,mayo,5,12035,0,0,1,0,0,1
12,2308,2012,mayo,5,12068,0,3,1,0,0,1
12,3685,2015,julio,7,12058,0,0,0,1,1,1
12,1346,2011,mayo,5,12068,0,0,0,2,0,1
12,4490,2018,diciembre,12,12048,0,0,1,0,0,1
12,3591,2015,febrero,2,12001,0,0,0,1,1,1
12,3092,2013,julio,7,12017,0,0,1,0,0,1
12,4240,2018,enero,1,12068,0,0,1,0,0,1
12,2350,2012,mayo,5,12057,0,0,0,0,2,1
12,3466,2014,julio,7,12054,0,0,0,0,0,1
12,518,2010,abril,4,12001,1,2,0,0,0,1
12,1274,2011,abril,4,12022,0,0,0,0,0,1
12,3369,2014,marzo,3,12068,0,0,0,0,0,1
12,588,2010,junio,6,12001,0,1,0,0,0,1
12,4298,2018,abril,4,12043,0,0,0,0,0,1
12,2822,2013,enero,1,12057,0,0,1,0,0,1
12,1505,2011,julio,7,12028,0,1,3,0,0,1
12,3088,2013,julio,7,12022,0,0,1,0,0,1
12,2541,2012,septiembre,9,12068,1,0,1,1,1,1
12,1589,2011,julio,7,12058,0,0,2,0,0,1
12,3148,2013,septiembre,9,12040,1,1,1,0,0,1
12,2729,2012,noviembre,11,12073,0,0,2,0,0,1
12,2747,2012,diciembre,12,30169,0,0,0,0,4,1
12,1040,2011,enero,1,12038,0,0,3,0,0,1
12,2608,2012,octubre,10,12073,0,0,3,0,0,1
12,3210,2013,octubre,10,12073,0,0,4,0,0,1
12,1115,2011,febrero,2,12035,0,0,0,0,0,1
12,316,2009,octubre,10,12029,0,0,2,0,0,1
12,2688,2012,noviembre,11,30169,0,0,0,0,0,1
12,171,2009,febrero,2,12048,0,0,0,0,0,1
12,2090,2012,febrero,2,12051,0,0,0,0,0,1
12,4192,2017,noviembre,11,12022,0,0,0,0,2,1
12,1434,2011,junio,6,12054,0,0,4,0,0,1
12,1151,2011,marzo,3,12015,0,0,6,0,0,1
12,3905,2016,noviembre,11,12068,0,0,0,0,0,1
12,394,2010,febrero,2,12048,0,0,1,0,2,1
12,2621,2012,octubre,10,12003,0,0,2,0,0,1
12,1385,2011,mayo,5,12038,0,0,3,0,0,1
12,447,2010,marzo,3,12003,1,0,5,0,0,1
12,3171,2013,octubre,10,12022,0,0,2,0,0,1
12,229,2009,junio,6,12062,0,0,2,0,5,1
12,3968,2017,marzo,3,12022,0,0,1,0,2,1
12,3302,2014,enero,1,12038,0,0,0,0,1,1
12,3151,2013,septiembre,9,12038,0,0,0,0,0,1
12,391,2010,febrero,2,12040,0,0,0,1,4,1
12,4670,2019,septiembre,9,12040,3,0,0,0,0,1
12,2096,2012,febrero,2,12057,0,0,2,0,2,1
12,2251,2012,abril,4,12031,0,2,1,0,0,1
12,1571,2011,julio,7,12022,0,0,2,0,0,1
12,1920,2011,diciembre,12,12021,0,0,0,0,0,1
12,1117,2011,febrero,2,12057,0,0,0,0,0,1
12,3120,2013,agosto,8,12016,0,0,0,0,0,1
12,3421,2014,mayo,5,12006,0,0,1,0,1,1
12,507,2010,abril,4,12001,0,0,0,0,5,1
12,2974,2013,abril,4,12068,0,6,1,0,0,1
12,955,2010,diciembre,12,12054,0,0,0,0,0,1
12,4022,2017,mayo,5,12057,0,0,0,0,0,1
12,2293,2012,mayo,5,12078,0,0,0,0,0,1
12,721,2010,agosto,8,12048,0,0,0,0,0,1
12,1728,2011,septiembre,9,12057,3,6,0,0,0,1
12,1014,2011,enero,1,12022,0,0,4,0,0,1
12,1762,2011,octubre,10,12027,0,0,2,0,0,1
12,937,2010,noviembre,11,12027,0,0,0,0,0,1
12,3195,2013,octubre,10,20043,0,0,0,0,0,1
12,1620,2011,agosto,8,12001,0,0,2,0,0,1
12,2331,2012,mayo,5,12038,0,0,5,0,0,1
12,199,2009,abril,4,12054,0,0,1,0,8,1
12,3723,2015,noviembre,11,12031,0,0,0,0,2,1
12,3934,2017,enero,1,12043,0,0,0,0,0,1
12,3084,2013,julio,7,12007,0,1,1,0,0,1
12,1096,2011,febrero,2,12062,0,0,0,0,0,1
12,3404,2014,mayo,5,12054,0,0,3,0,0,1
12,2829,2013,enero,1,12022,0,0,1,0,0,1
12,2273,2012,abril,4,12064,0,0,2,0,0,1
12,3920,2016,diciembre,12,12007,0,0,0,0,2,1
12,1358,2011,mayo,5,12006,0,1,3,0,0,1
12,3041,2013,junio,6,12058,0,0,1,0,0,1
12,780,2010,septiembre,9,12054,0,0,2,0,0,1
12,2110,2012,febrero,2,12057,0,0,0,0,0,1
12,3262,2013,diciembre,12,12017,0,0,1,0,0,1
12,3145,2013,septiembre,9,12011,0,0,3,2,2,1
12,3217,2013,noviembre,11,12068,0,1,0,0,0,1
12,3327,2014,febrero,2,12006,0,1,1,0,0,1
12,725,2010,agosto,8,12006,0,0,1,0,3,1
12,2151,2012,marzo,3,12064,0,0,4,0,0,1
12,4673,2019,septiembre,9,12040,0,0,0,0,0,1
12,1490,2011,julio,7,12029,0,3,3,0,0,1
12,4125,2017,septiembre,9,12058,1,0,8,1,1,1
12,673,2010,julio,7,12058,0,0,1,0,0,1
12,3250,2013,diciembre,12,12066,0,0,1,0,1,1
12,3219,2013,noviembre,11,12006,0,1,2,0,0,1
13,4496,2019,enero,1,13016,0,0,0,0,0,1
13,4274,2018,marzo,3,13076,0,0,0,0,0,1
13,4543,2019,marzo,3,13005,0,0,1,0,0,1
13,4370,2018,agosto,8,13076,0,0,0,0,0,1
13,84,2008,junio,6,13048,0,0,1,1,0,1
13,4491,2018,diciembre,12,13076,0,0,0,0,0,1
13,4451,2018,octubre,10,13076,0,0,0,0,0,1
13,4549,2019,marzo,3,13074,0,0,0,0,0,1
13,4677,2019,septiembre,9,13016,0,0,0,0,0,1
14,4506,2019,enero,1,14053,0,0,0,0,0,1
14,2875,2013,febrero,2,14022,0,0,2,0,5,1
14,371,2010,enero,1,14120,0,0,1,0,8,1
14,1674,2011,agosto,8,14071,0,0,1,0,0,1
14,366,2010,enero,1,14061,0,0,1,2,5,1
14,4595,2019,mayo,5,14124,0,1,0,0,0,1
14,3610,2015,febrero,2,14078,0,0,0,1,1,1
14,2157,2012,marzo,3,14120,0,1,0,0,4,1
14,4518,2019,febrero,2,14073,0,1,0,0,9,1
14,660,2010,julio,7,14042,0,0,0,0,0,1
14,2343,2012,mayo,5,14063,0,0,0,0,4,1
14,2792,2012,diciembre,12,14087,0,0,0,0,1,1
14,2432,2012,julio,7,14056,0,1,0,0,0,1
14,1890,2011,noviembre,11,14080,0,0,0,0,0,1
14,1559,2011,julio,7,14016,0,0,6,0,0,1
14,705,2010,julio,7,14039,1,1,1,0,0,1
14,4428,2018,septiembre,9,14035,0,0,1,0,0,1
14,2950,2013,abril,4,14087,1,1,2,0,0,1
14,307,2009,octubre,10,14055,0,1,4,0,16,1
14,3477,2014,agosto,8,14080,0,0,0,0,0,1
14,2768,2012,diciembre,12,14085,0,0,0,0,0,1
14,2715,2012,noviembre,11,14008,0,1,4,0,0,1
14,2627,2012,octubre,10,14047,0,0,0,0,2,1
14,3251,2013,diciembre,12,14083,0,0,0,0,0,1
14,706,2010,julio,7,14039,0,1,1,0,0,1
14,179,2009,marzo,3,14097,0,0,1,0,7,1
14,3096,2013,julio,7,14022,1,0,0,0,1,1
14,4432,2018,septiembre,9,14053,0,0,0,1,0,1
14,3825,2016,junio,6,14012,0,0,0,0,0,1
14,4058,2017,junio,6,14097,0,0,0,0,0,1
14,3992,2017,abril,4,14037,0,0,2,2,2,1
14,4396,2018,agosto,8,14097,0,0,0,0,0,1
14,1279,2011,abril,4,14069,0,1,2,0,0,1
14,2815,2013,enero,1,14056,0,1,4,0,0,1
14,3516,2014,septiembre,9,14077,1,4,0,0,4,1
14,2462,2012,julio,7,14067,0,0,0,0,1,1
14,4669,2019,septiembre,9,14120,0,1,0,0,1,1
14,4062,2017,julio,7,14097,0,0,0,0,1,1
14,4556,2019,abril,4,14091,0,0,0,0,1,1
14,3727,2015,noviembre,11,14053,0,0,0,0,0,1
14,4341,2018,julio,7,14100,0,0,0,0,0,1
14,1452,2011,junio,6,14067,0,1,0,0,0,1
14,1924,2011,diciembre,12,14008,0,0,1,0,0,1
14,3642,2015,mayo,5,14021,7,14,0,0,0,1
14,425,2010,marzo,3,14084,0,0,0,0,0,1
14,3907,2016,noviembre,11,14027,0,1,0,0,0,1
14,4152,2017,octubre,10,14097,0,0,0,0,0,1
14,189,2009,abril,4,14100,0,2,0,0,0,1
14,3564,2015,enero,1,14088,0,0,0,0,2,1
14,4590,2019,mayo,5,14097,0,0,0,0,2,1
14,317,2009,octubre,10,14097,0,0,0,0,16,1
14,3240,2013,diciembre,12,14063,0,0,0,0,0,1
14,3444,2014,mayo,5,14012,0,0,0,0,0,1
14,4588,2019,mayo,5,14039,0,1,1,0,0,1
14,3582,2015,febrero,2,14033,0,0,0,0,0,1
14,381,2010,enero,1,14069,0,0,0,0,0,1
14,3722,2015,octubre,10,14083,0,0,0,0,0,1
14,3772,2016,febrero,2,14124,0,0,0,0,1,1
14,953,2010,diciembre,12,14087,0,0,0,0,0,1
14,3476,2014,agosto,8,14064,0,0,0,0,0,1
14,2020,2012,enero,1,14049,0,0,1,0,1,1
14,4309,2018,abril,4,14120,0,1,0,0,2,1
14,4379,2018,agosto,8,14074,0,1,2,2,3,1
14,3830,2016,junio,6,14093,0,0,0,2,3,1
14,4674,2019,septiembre,9,14097,0,0,0,1,1,1
14,1914,2011,diciembre,12,14064,0,0,2,0,0,1
14,3418,2014,mayo,5,14006,4,2,0,0,0,1
14,3600,2015,febrero,2,14067,1,0,1,0,0,1
14,3927,2017,enero,1,14083,0,0,0,0,0,1
14,290,2009,septiembre,9,14087,0,0,0,0,0,1
14,3800,2016,marzo,3,14067,0,0,0,0,0,1
14,4610,2019,junio,6,14116,0,0,0,0,0,1
